dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
-0.048090793,0.08221518,0.21492448,-0.027068077,0.06272012,0.18607786,-0.08931714,-0.13116197,-0.062645495,0.031631783,-0.020420624,-0.04807632,-0.039386448,-0.026892053,-0.11188952,-0.096303776,-0.14102635,-0.15471824,0.0008870883,-0.0066603664,-0.0026285094,0.06681904,0.21244188,0.1242218,-0.0085764965,0.03921566,0.023518648,-0.075206086,-0.07324482,0.038264256,-0.04765583,-0.03557841,0.045109976,0.08598321,-0.10286335,-0.072920196,-0.07762308,0.107679665,-0.19641344,0.0060050236,-0.011838204,-0.07641047,-0.0004816376,0.14094938,0.1197098,-0.17053889,0.17011775,0.014322837,0.015182628,0.019387325,-0.11628282,-0.04709417,-0.11693872,0.0574288,-0.051830888,0.029081447,-0.084699005,0.2074602,0.15597406,0.16979714,0.058073137,-0.038285088,-0.009633805,0.052827165,-0.07228545,0.072983354,-0.004742779,0.007223536,-0.19080073,0.010868599,0.00054928823,0.006561623,0.2341978,-0.033067912,0.0928965,-0.061614793,-0.012529287,0.013462639,0.08433375,0.10517207,0.022777118,-0.12706389,0.07193845,0.016453883,-0.1288919,0.19438545,0.054858178,0.012154716,-0.0404475,-0.036641628,0.12271352,0.12460499,-0.07582566,-0.15658002,0.19508538,-0.004899445,-0.08778497,-0.04469867,-0.074838296,-0.11831568
-0.04871371,0.08212188,0.2200831,-0.028886134,0.065965086,0.19089617,-0.08761488,-0.13425925,-0.063782886,0.03157859,-0.01940659,-0.048119437,-0.037855275,-0.027389176,-0.117237665,-0.100101635,-0.14413829,-0.15859027,0.0013336045,-0.004393442,-0.0015155073,0.06788766,0.21388386,0.12516135,-0.007283363,0.03996499,0.025275769,-0.076777674,-0.07533565,0.040681507,-0.049025975,-0.036454868,0.044027094,0.08693624,-0.10797147,-0.076603845,-0.08019131,0.11279773,-0.20172869,0.007655089,-0.010694801,-0.083260044,0.0012945258,0.14887565,0.12062037,-0.17290743,0.17752093,0.014416048,0.017411552,0.018265603,-0.118502595,-0.04726596,-0.12168732,0.05969536,-0.052751042,0.031854846,-0.088917315,0.21507691,0.15926833,0.17416526,0.05770981,-0.037978087,-0.00813723,0.053137675,-0.07618524,0.075907975,-0.0041488325,0.010475356,-0.19493775,0.01061402,0.003006428,0.0073393737,0.23471345,-0.033709288,0.09556789,-0.061864886,-0.013872754,0.013410708,0.08563069,0.10897237,0.02080408,-0.13434279,0.07338162,0.012661966,-0.13179453,0.19743,0.057749562,0.010177449,-0.044511084,-0.037031423,0.12625985,0.12655434,-0.07925595,-0.16365515,0.19920616,-0.0055768997,-0.08768623,-0.045577455,-0.0754286,-0.12023351
-0.045496922,0.07764879,0.2124622,-0.027533548,0.06819207,0.18384854,-0.08789548,-0.13480945,-0.06388888,0.031905282,-0.022590518,-0.04704528,-0.035752986,-0.02848125,-0.11770672,-0.09530213,-0.14038047,-0.15812196,0.001393299,-0.006195865,-0.0007159793,0.06651758,0.20613848,0.11763198,-0.0077841114,0.038504787,0.021405755,-0.07790589,-0.0746959,0.040070407,-0.05243495,-0.037508205,0.038749073,0.08149621,-0.10649085,-0.07205257,-0.08124913,0.109102465,-0.19383733,0.007888909,-0.011918246,-0.077917,0.0024511474,0.14380224,0.117019564,-0.17112188,0.17221956,0.014807219,0.020890428,0.014184873,-0.11837703,-0.04371874,-0.11589297,0.06072767,-0.049914405,0.03096963,-0.08914597,0.20699891,0.15713286,0.16863139,0.058795724,-0.039230548,-0.0064691124,0.051015567,-0.077164024,0.070626125,-0.0031679673,0.010152757,-0.1893058,0.008903425,-0.0018536136,0.007272071,0.22940654,-0.029594257,0.09028358,-0.0608571,-0.018968668,0.0102127,0.08483166,0.10051471,0.01628781,-0.13164271,0.07009175,0.008951095,-0.12491388,0.19366606,0.055295184,0.009042918,-0.04006114,-0.03581984,0.12396727,0.12359044,-0.0780539,-0.16241883,0.19722399,-0.006167459,-0.086177416,-0.043899044,-0.07471619,-0.11392435
-0.049079422,0.08264348,0.21956955,-0.029846812,0.0665481,0.19112651,-0.087949656,-0.13498025,-0.063055314,0.03129593,-0.019228352,-0.048007622,-0.03832263,-0.026451364,-0.11739867,-0.09967407,-0.14485069,-0.15816027,0.0018413393,-0.0038000261,-0.002517894,0.06851989,0.21377942,0.12493336,-0.0074466104,0.04013657,0.025863202,-0.07616702,-0.07534266,0.040473707,-0.049804315,-0.036999885,0.044126682,0.08563505,-0.107806146,-0.07673221,-0.07973261,0.11258988,-0.20211034,0.007888893,-0.01091275,-0.08341241,0.0013232954,0.14840545,0.12003672,-0.17304361,0.17795376,0.013907669,0.017236967,0.018687433,-0.11863641,-0.046811707,-0.11992792,0.05965039,-0.052907832,0.031754106,-0.088899545,0.21481597,0.15924479,0.1738962,0.057468224,-0.038634937,-0.008171239,0.05235068,-0.07587565,0.07492008,-0.0038843213,0.010582591,-0.19484773,0.010556787,0.0021772631,0.0076129553,0.23418961,-0.034413833,0.095786914,-0.062168285,-0.01404492,0.013698922,0.086777374,0.109424904,0.020871466,-0.13439645,0.07350613,0.013269315,-0.13141146,0.1975794,0.057264693,0.0102097215,-0.04487978,-0.03605392,0.12575066,0.12671126,-0.07970386,-0.16424826,0.19992825,-0.0056129894,-0.0881908,-0.045519434,-0.07655303,-0.11924424
-0.04834217,0.06862559,0.20315851,-0.027471457,0.06435665,0.16864613,-0.08373533,-0.12505254,-0.057448808,0.02270581,-0.027698241,-0.044171408,-0.037080046,-0.022816047,-0.1087276,-0.10416215,-0.1281525,-0.14594926,0.004281047,-0.002380307,0.0037967372,0.063110515,0.19705085,0.11539428,-0.00049415533,0.031099591,0.027040679,-0.063447386,-0.068237886,0.03621245,-0.056839734,-0.028916592,0.033612773,0.07163712,-0.09597049,-0.073989175,-0.07643139,0.09316305,-0.1911691,0.0097644245,-0.0116685815,-0.078538485,0.0031235823,0.13540551,0.121464945,-0.16787367,0.16139673,0.018046767,0.023155246,0.018968312,-0.110633604,-0.04079276,-0.11432985,0.055378858,-0.048269536,0.04053769,-0.08555547,0.18557641,0.14875002,0.15738975,0.045654614,-0.035365377,-0.015558473,0.048639093,-0.06619773,0.07487096,-0.004397879,0.008701208,-0.18177938,0.010361526,-0.0032617308,0.014448159,0.22038883,-0.021519024,0.08593952,-0.054250166,-0.0107180495,0.014972719,0.08630061,0.10092043,0.021240987,-0.13237391,0.07676716,0.020826418,-0.11542781,0.18979466,0.05420329,0.013610058,-0.035161536,-0.03294049,0.115734406,0.11116908,-0.07145303,-0.15287307,0.19029358,-0.0010995375,-0.07922559,-0.041826982,-0.079663746,-0.11676851
-0.049534734,0.08262183,0.22010952,-0.030070206,0.06605099,0.19020526,-0.08974627,-0.13481677,-0.06424419,0.031759754,-0.017580625,-0.04759267,-0.03689609,-0.026482057,-0.11762701,-0.09940176,-0.14354698,-0.15779257,0.003127554,-0.00470084,-0.0015815864,0.06889822,0.21332848,0.12486304,-0.008619173,0.039895184,0.025601132,-0.07745671,-0.074792355,0.04028884,-0.048261717,-0.036749292,0.045050796,0.08644893,-0.10726767,-0.076875,-0.08026445,0.11254652,-0.2014473,0.007913517,-0.010031637,-0.085693955,0.0010732692,0.14893082,0.1207052,-0.17429352,0.17705463,0.013557525,0.01614999,0.018494941,-0.12036149,-0.047060695,-0.12080013,0.059239954,-0.05221903,0.030681927,-0.09020506,0.21647392,0.15778205,0.17304313,0.059364524,-0.03975196,-0.0067073605,0.05243861,-0.07628226,0.07387936,-0.0035649778,0.0102979,-0.19606861,0.01222674,0.0030243637,0.0067265537,0.23331277,-0.033389814,0.09410539,-0.06315993,-0.012223817,0.014145818,0.08593805,0.10899543,0.020471811,-0.1354098,0.072357416,0.014050135,-0.13226011,0.19806242,0.05899024,0.009567487,-0.045741927,-0.0370629,0.12516682,0.12773943,-0.079252705,-0.16422321,0.19900343,-0.0059299776,-0.0865016,-0.04559147,-0.075942576,-0.11964379
-0.04848738,0.082715444,0.22086369,-0.02847961,0.06579659,0.1907081,-0.08731628,-0.13599288,-0.06354098,0.03202733,-0.018957706,-0.048791584,-0.037864164,-0.026740259,-0.11835116,-0.099693775,-0.14571598,-0.15803929,0.0010702449,-0.0041652177,-0.0023683116,0.06873113,0.21355045,0.12518935,-0.007796521,0.040594775,0.026531154,-0.07619696,-0.07530921,0.040469244,-0.05075921,-0.036927808,0.04380014,0.08671906,-0.10722431,-0.076740064,-0.07861274,0.11242723,-0.20156889,0.007082577,-0.0112409135,-0.082851075,0.0011485844,0.14837986,0.120465174,-0.17304057,0.17758098,0.015414974,0.016910873,0.019846778,-0.11837279,-0.046445098,-0.12076337,0.05938034,-0.053126734,0.031833384,-0.08965135,0.21514022,0.15855259,0.17397578,0.057444513,-0.03800277,-0.0070345164,0.051169325,-0.07626224,0.07563614,-0.0038351219,0.010691108,-0.19464761,0.0114162555,0.0034030222,0.008218505,0.23521674,-0.033683185,0.095211715,-0.06156418,-0.012552409,0.01385642,0.08650115,0.10822527,0.020513333,-0.13456905,0.07349008,0.012894771,-0.1322627,0.19720986,0.057021618,0.0095631005,-0.043954786,-0.035862222,0.12632075,0.12655522,-0.078916825,-0.16418724,0.19969404,-0.005234088,-0.08796202,-0.04602565,-0.07596317,-0.11873152
-0.0492404,0.08290185,0.22005491,-0.029507756,0.06587296,0.19065568,-0.08804175,-0.13571101,-0.063439235,0.030868292,-0.018539656,-0.048118364,-0.03792807,-0.026646528,-0.11724492,-0.09947306,-0.14486344,-0.1584738,0.001552019,-0.0036404717,-0.0018661192,0.06814126,0.21387652,0.125802,-0.008139588,0.03971665,0.025149783,-0.07658727,-0.07553626,0.04024899,-0.049510702,-0.03687211,0.04448891,0.085886516,-0.10804308,-0.07679424,-0.079984404,0.11237684,-0.20209587,0.0080774,-0.010889518,-0.08368509,0.0020458885,0.14894839,0.11980692,-0.172813,0.17731722,0.014312516,0.016675247,0.018658724,-0.119078375,-0.046629667,-0.1202133,0.060569923,-0.053098556,0.031650074,-0.08922217,0.21516787,0.15905023,0.17374146,0.057751272,-0.038123436,-0.00806882,0.052107543,-0.07706346,0.07568293,-0.004075501,0.0105839195,-0.19478975,0.01127431,0.0026945923,0.00793558,0.23460166,-0.03373799,0.09521774,-0.06207843,-0.013131329,0.0135662705,0.08658641,0.10868541,0.02104818,-0.13495915,0.074108794,0.012830121,-0.13099436,0.19805369,0.05763389,0.010261592,-0.044507653,-0.03620048,0.12607916,0.1268894,-0.079561576,-0.16400334,0.1992702,-0.005616223,-0.087899484,-0.045348305,-0.076104805,-0.11970244
-0.04613617,0.074502245,0.21515636,-0.028708177,0.06840489,0.18860905,-0.088178456,-0.13513815,-0.064743765,0.028985849,-0.020345798,-0.043613695,-0.043314587,-0.022250867,-0.11708542,-0.09586102,-0.14083102,-0.15503404,-0.0011935236,-0.0030093086,-0.0020564653,0.071458705,0.20671752,0.1254593,-0.008464931,0.040807728,0.026507204,-0.07529142,-0.07681096,0.043239657,-0.051064193,-0.03296857,0.04204667,0.08693128,-0.105032116,-0.07276903,-0.0777185,0.10995025,-0.1978859,0.0038282669,-0.011421738,-0.07785389,0.0038002736,0.14476432,0.11482432,-0.17147955,0.17410235,0.013896413,0.017273037,0.021635016,-0.11924045,-0.047445383,-0.116524965,0.057623748,-0.05125258,0.02916989,-0.08874316,0.20604652,0.15003353,0.16845456,0.04923354,-0.040319387,-0.006121049,0.056147486,-0.07761686,0.076322146,-0.0028187076,0.012485539,-0.18771292,0.013039529,0.0016316781,0.00917436,0.22938856,-0.03493038,0.09310181,-0.06273875,-0.013678641,0.011527402,0.081355296,0.106279716,0.019872187,-0.13425413,0.069858424,0.00924562,-0.12898085,0.19134146,0.053429287,0.008110356,-0.0410165,-0.037003204,0.123077214,0.12759095,-0.07626886,-0.15700962,0.19301993,-0.0074757994,-0.08555728,-0.049227674,-0.07042885,-0.11220123
-0.030257132,0.080823384,0.20591573,-0.029259764,0.05691866,0.17347983,-0.07352262,-0.12530102,-0.047987863,0.036012128,-0.025154812,-0.026862063,-0.026554473,-0.020919636,-0.11223494,-0.10311143,-0.12466897,-0.13844231,0.0025209317,-0.012654088,-0.0143828895,0.05259268,0.18460844,0.12403272,-0.016564498,0.047655046,0.022263203,-0.07408917,-0.06929339,0.026236942,-0.03214956,-0.0349596,0.05233573,0.079304226,-0.08987422,-0.06410491,-0.08241573,0.103521004,-0.18315345,0.011258527,-0.018969452,-0.08583557,0.024777286,0.13640366,0.12533237,-0.15989026,0.163508,0.022665387,0.017959636,0.031771835,-0.10502653,-0.050562814,-0.1138507,0.04795758,-0.042174287,0.03256271,-0.08221578,0.2035299,0.15117316,0.1523117,0.046673067,-0.045882158,0.008653076,0.048840858,-0.068427354,0.07427316,-0.019392874,-0.0012347725,-0.16730374,0.02123095,-0.00391626,0.0071943006,0.21314558,-0.025628604,0.09095027,-0.052644145,-0.009600055,0.02431538,0.08246991,0.1114593,0.0096952915,-0.1384109,0.07797758,-0.0016829793,-0.11508369,0.16894554,0.063604824,0.011190211,-0.032755435,-0.030710325,0.12570323,0.10821195,-0.07956101,-0.15724896,0.18633817,-0.008340019,-0.09037535,-0.041671094,-0.06164732,-0.10906817
-0.049267266,0.08251447,0.22027121,-0.029453978,0.06598437,0.19081555,-0.08838432,-0.13542435,-0.06367452,0.03083025,-0.01868923,-0.04769279,-0.038245086,-0.026904056,-0.11704219,-0.09973027,-0.14448148,-0.15874727,0.0015571477,-0.004211258,-0.0023754209,0.06834091,0.21461841,0.12560283,-0.008170692,0.0396658,0.025326824,-0.07659235,-0.07594915,0.041124124,-0.04983542,-0.03678444,0.043881174,0.08644786,-0.10821405,-0.07667716,-0.07917605,0.11205215,-0.20236902,0.00763859,-0.011244848,-0.08311607,0.0011192319,0.14847322,0.119750276,-0.17305909,0.1777886,0.014119222,0.017339334,0.01822496,-0.11871824,-0.047118694,-0.12047067,0.05971103,-0.05261349,0.031213192,-0.08892213,0.21456732,0.15926059,0.17395814,0.057471815,-0.038439106,-0.0071983053,0.051933993,-0.07662736,0.07537632,-0.004096939,0.010662013,-0.19442612,0.011196973,0.0024925664,0.008108166,0.23478147,-0.034173664,0.095506325,-0.061107635,-0.013103121,0.014389185,0.08668747,0.10850579,0.02111482,-0.13438642,0.07369512,0.012623383,-0.13121864,0.19820009,0.058002204,0.009977559,-0.044654086,-0.03619055,0.1265408,0.12642163,-0.08033464,-0.16338143,0.19964024,-0.0055585233,-0.08813753,-0.046237327,-0.07606586,-0.11919487
-0.048998028,0.08203107,0.21937098,-0.029461874,0.06546968,0.19030857,-0.08717945,-0.13409227,-0.06424256,0.030813258,-0.018520897,-0.047762163,-0.03890656,-0.027304176,-0.11579959,-0.0994696,-0.14385356,-0.1568729,0.002012256,-0.004862032,-0.0025194027,0.06886688,0.21252298,0.12358909,-0.008578071,0.040238596,0.025237747,-0.075530544,-0.07575375,0.04066702,-0.04856625,-0.03718562,0.04448934,0.08509437,-0.10744761,-0.076880686,-0.08064894,0.11262186,-0.20093581,0.0070628496,-0.010741718,-0.082474366,0.0011473105,0.14670107,0.120157346,-0.17237486,0.1760929,0.01370754,0.017504558,0.017625857,-0.11830544,-0.045713235,-0.12036364,0.06070805,-0.0519356,0.03234598,-0.088784635,0.21272871,0.15917233,0.17306176,0.058046576,-0.038131896,-0.006830257,0.053007334,-0.076815896,0.07399601,-0.0044097076,0.010236919,-0.193714,0.009694564,0.0026030529,0.006722537,0.23249936,-0.033561096,0.095261894,-0.06293798,-0.013826402,0.01331508,0.08604453,0.10824693,0.020036655,-0.1330952,0.073854126,0.0131446365,-0.1299784,0.19651973,0.05804566,0.01070988,-0.043649357,-0.03549809,0.1250782,0.12664777,-0.07759054,-0.16375512,0.1975606,-0.005823488,-0.086946316,-0.04604251,-0.07615231,-0.11817884
-0.049487665,0.080683224,0.2172982,-0.02771402,0.06464295,0.19081327,-0.087463856,-0.13383737,-0.062983006,0.028157068,-0.021935374,-0.049462676,-0.039976507,-0.027093804,-0.11322463,-0.09887914,-0.14174114,-0.15451169,0.0022567331,-0.0033803065,-0.0020847043,0.068059385,0.21182895,0.120404676,-0.007519847,0.03897258,0.024290742,-0.07488606,-0.071992815,0.03757894,-0.04903076,-0.03970111,0.04524666,0.085374355,-0.103458285,-0.074844174,-0.08135474,0.11256938,-0.19948152,0.0070390957,-0.010083466,-0.080738306,0.0015909265,0.14627792,0.116541214,-0.17167898,0.17423175,0.014748248,0.016462013,0.018741807,-0.11570033,-0.04741466,-0.116945125,0.059436426,-0.052968506,0.033259623,-0.090257525,0.21169315,0.15431632,0.17140886,0.05679968,-0.038277067,-0.0071986173,0.05015925,-0.076816216,0.0727864,-0.0042668316,0.00837939,-0.19364665,0.008773712,0.0026965353,0.0074268947,0.22911252,-0.032428965,0.09068363,-0.06044656,-0.015336015,0.014242327,0.08638125,0.10854245,0.017340105,-0.13106836,0.0720096,0.012877502,-0.13076778,0.19454814,0.055029962,0.012189664,-0.042758223,-0.03462887,0.124985,0.12531951,-0.075141504,-0.16558912,0.19596884,-0.0036346002,-0.08582159,-0.0446319,-0.07478687,-0.11669961
-0.053413205,0.08796449,0.21026522,-0.025067637,0.055702418,0.1747276,-0.08916909,-0.116761126,-0.061407518,0.02304079,-0.015412686,-0.040329833,-0.03573622,-0.030626716,-0.097109705,-0.0921669,-0.13174884,-0.13433929,0.0031685522,-0.011971966,0.0025172364,0.0661681,0.1944257,0.12946919,-0.0048225396,0.029494997,0.027399153,-0.06814237,-0.08374774,0.04644674,-0.056097157,-0.04389145,0.038541257,0.080133475,-0.09971474,-0.06511401,-0.07896793,0.10881345,-0.19316237,0.015451351,-0.009081365,-0.07685177,-0.0020234887,0.13652866,0.10573312,-0.15349925,0.16007191,0.019366981,0.023695398,0.006680874,-0.108915664,-0.044514988,-0.11034056,0.052548163,-0.051717203,0.034411803,-0.082115,0.18507442,0.13170269,0.153847,0.039636284,-0.038338706,-0.0143353995,0.05196122,-0.061981253,0.069008864,-0.008250785,0.010118105,-0.18458128,0.011854095,0.0014366283,0.0034663486,0.23023158,-0.029525097,0.09528869,-0.06151405,-0.012843482,0.0134133175,0.09338871,0.10200586,-0.0019875395,-0.12602906,0.081826486,0.008124163,-0.1111692,0.1833994,0.052155793,0.020335363,-0.04185289,-0.016344326,0.12211029,0.10919147,-0.06632484,-0.152139,0.17757723,-0.008293953,-0.075251654,-0.038208336,-0.066032104,-0.11318939
-0.047684263,0.082819566,0.22056457,-0.029092193,0.065795444,0.19090731,-0.08727837,-0.13536038,-0.063605525,0.031028943,-0.019942153,-0.048688844,-0.03783318,-0.027855076,-0.1181689,-0.10115231,-0.14532392,-0.15758921,0.00026938325,-0.0031407247,-0.0026430797,0.06769053,0.2119997,0.12530258,-0.011429251,0.039874032,0.0258678,-0.077197075,-0.077639036,0.0420966,-0.04946464,-0.03728899,0.043768793,0.08865158,-0.10638519,-0.076748125,-0.07986281,0.112170205,-0.20195553,0.0078053167,-0.011278366,-0.081302345,0.001367892,0.15003611,0.11980292,-0.17185496,0.17823698,0.013644679,0.016844409,0.018540405,-0.12095932,-0.046577647,-0.118659236,0.058775086,-0.051137347,0.032026514,-0.089108445,0.21467157,0.15824175,0.1742151,0.058505245,-0.038289677,-0.009739552,0.05159618,-0.07519384,0.07546455,-0.0037128064,0.011866637,-0.19488834,0.009390682,0.0029758918,0.0074381214,0.2366012,-0.03398797,0.09573156,-0.06324382,-0.01545762,0.013798687,0.08599144,0.108455054,0.020084437,-0.13582146,0.07184556,0.013500426,-0.13293535,0.19518611,0.057444897,0.010697721,-0.045506928,-0.036785427,0.1244176,0.12625358,-0.08011273,-0.16334465,0.19857992,-0.005603585,-0.08676705,-0.045446467,-0.07553321,-0.120347515
-0.04883466,0.082688205,0.21956865,-0.030334666,0.06502037,0.19035088,-0.08896407,-0.13530418,-0.06286358,0.031908013,-0.018530363,-0.048192058,-0.038618457,-0.026200391,-0.11730964,-0.09982865,-0.14469866,-0.15853976,0.0015447355,-0.0047174296,-0.0013415365,0.06883735,0.21338283,0.12691624,-0.0067399084,0.038530923,0.02476668,-0.07630576,-0.07618785,0.041398164,-0.04872414,-0.03724534,0.044325326,0.08569613,-0.108030386,-0.076897934,-0.08018675,0.11282063,-0.20264824,0.008376809,-0.009703046,-0.083804175,0.00030963047,0.14862001,0.11880502,-0.17198022,0.17828102,0.013184349,0.015882365,0.018580882,-0.11975951,-0.047371697,-0.121057875,0.059942044,-0.051936876,0.032758217,-0.08972945,0.2154842,0.15858229,0.17368703,0.056658044,-0.038021233,-0.008078712,0.05329674,-0.07509746,0.07496289,-0.0039110044,0.011893777,-0.19434574,0.011364358,0.0031830894,0.008102781,0.234249,-0.034108892,0.09433226,-0.06153776,-0.012625064,0.014116807,0.08641927,0.110257216,0.0217386,-0.133965,0.072431855,0.013194601,-0.13185346,0.19673912,0.058043618,0.009933246,-0.04415142,-0.036866065,0.12503766,0.126289,-0.07880317,-0.16549884,0.19976516,-0.005502667,-0.08765359,-0.04627419,-0.0762661,-0.11880234
-0.019739265,0.08437633,0.19267267,-0.03958085,0.06993169,0.16612127,-0.0638412,-0.11965463,-0.049713306,0.017000685,-0.029013481,-0.042943317,-0.025917325,-0.01666127,-0.10197972,-0.07599562,-0.12527613,-0.13991667,-0.0031850506,-0.00046012943,-0.013767396,0.09063868,0.18194143,0.10067013,3.0397126e-05,0.035815436,0.0015208734,-0.07021527,-0.056870706,0.04578271,-0.039624766,-0.028030178,0.0468198,0.064621694,-0.087760836,-0.042993624,-0.07641334,0.07598053,-0.1606185,0.007945125,-0.017763095,-0.07443133,-0.013497025,0.11064533,0.115416504,-0.14757161,0.1481179,0.014247621,0.0127530275,0.021931442,-0.09248069,-0.04611049,-0.1161288,0.06041842,-0.030541006,0.03420749,-0.06967742,0.17562132,0.13321921,0.12980573,0.061213627,-0.028611021,-0.0063134064,0.0543439,-0.06345831,0.07205262,-0.00405189,-0.0043778396,-0.15668985,0.033932406,0.005873522,-0.0055793165,0.20712791,-0.024195438,0.07399671,-0.06302678,-0.011941743,0.0049300403,0.071470104,0.086172715,0.02692407,-0.12760338,0.05548531,0.026776345,-0.10064577,0.17665444,0.052980352,0.00051165,-0.035849087,-0.030960599,0.09433032,0.081760645,-0.05141182,-0.14053452,0.17116374,-0.013390938,-0.075383134,-0.03973259,-0.07898968,-0.11317529
-0.04761239,0.083694726,0.20984079,-0.02483334,0.056767184,0.17768681,-0.085827604,-0.11902346,-0.055783845,0.03243428,-0.010235542,-0.051283855,-0.03807475,-0.027082581,-0.11628453,-0.09972617,-0.12672889,-0.15343106,0.003752147,-0.013443764,-0.0012887852,0.0692447,0.19919842,0.12433323,-0.007117849,0.03175111,0.028300341,-0.07341058,-0.06736815,0.037286382,-0.050708737,-0.034752462,0.041322667,0.075099014,-0.100789376,-0.067308396,-0.073986165,0.109200016,-0.18869847,0.017107349,-0.009611866,-0.07548348,0.0059391493,0.14663123,0.11344116,-0.16936839,0.16230504,0.015108306,0.018983958,0.013371427,-0.11526778,-0.03928343,-0.10543091,0.056562733,-0.046756286,0.032638364,-0.079305254,0.20083557,0.15072434,0.1673985,0.04949856,-0.0424306,-0.011776709,0.0501141,-0.07401522,0.07299656,-0.002087821,0.0068936837,-0.18555818,0.0113906665,0.011700618,0.005597563,0.22286618,-0.03575133,0.09028924,-0.062019408,-0.008370888,0.014429642,0.074221246,0.10195981,0.025456855,-0.1327792,0.061429463,0.008438408,-0.121548906,0.18690823,0.056074727,0.002202987,-0.044459634,-0.031968262,0.12764156,0.11418473,-0.08366853,-0.14980242,0.18909773,-0.005102401,-0.080956794,-0.04290137,-0.073734865,-0.107246295
-0.046133842,0.08098358,0.19566192,-0.03574344,0.068064034,0.18263234,-0.08071331,-0.12460624,-0.06026228,0.026768887,-0.022836098,-0.04777689,-0.036552783,-0.024580708,-0.114982076,-0.094815955,-0.13853633,-0.14878088,-0.0015011139,-0.0029047779,-0.0020664716,0.06780612,0.19744456,0.112242736,-0.006371003,0.037886776,0.023203516,-0.069161855,-0.07127392,0.04064056,-0.04811335,-0.03099648,0.038169008,0.07877706,-0.09271883,-0.07489932,-0.07699746,0.10684999,-0.19643506,0.0071973256,-0.012997355,-0.08425381,0.0017617843,0.14153445,0.11370567,-0.17040215,0.16718982,0.020313876,0.014969078,0.021055669,-0.10811761,-0.05112704,-0.12057203,0.05231722,-0.04795,0.024052946,-0.08058288,0.20438568,0.15019639,0.16697472,0.054877788,-0.042096645,-0.006883413,0.047377143,-0.07519367,0.07539956,-0.0055877115,0.009363552,-0.18449137,0.00617361,-0.0014275812,0.007069196,0.22795644,-0.03778079,0.09089061,-0.05579493,-0.009895544,0.007439024,0.08543403,0.10147997,0.018742051,-0.13061398,0.06335539,0.0035116754,-0.123146355,0.1842864,0.05234912,0.010982647,-0.04179364,-0.038950015,0.12268573,0.1211739,-0.06881721,-0.15174313,0.18786605,-0.0011762102,-0.07952126,-0.04118595,-0.06999839,-0.111088246
-0.049114875,0.082462095,0.22072199,-0.029778631,0.0662688,0.19074313,-0.08801923,-0.13643645,-0.06351818,0.031270027,-0.018633557,-0.047984686,-0.037909735,-0.02673486,-0.11727758,-0.09908341,-0.144476,-0.15846467,0.0012675769,-0.0036230455,-0.0027736155,0.068737775,0.21415947,0.1256935,-0.0075824014,0.039982267,0.025124436,-0.07661078,-0.075399786,0.04103844,-0.049341254,-0.036694035,0.043822233,0.085848264,-0.107822046,-0.076153204,-0.07965236,0.11246447,-0.2023759,0.007659784,-0.01093082,-0.08304792,0.0013031667,0.14705753,0.11990436,-0.17310205,0.17709212,0.013946123,0.01731116,0.018487701,-0.11904327,-0.046911724,-0.11990796,0.060512412,-0.05317347,0.03227743,-0.08862322,0.21480648,0.15957765,0.17446311,0.057542104,-0.03796838,-0.007973726,0.051675055,-0.07591032,0.07529539,-0.0044564134,0.010612214,-0.19519731,0.010921515,0.0026979265,0.007560266,0.23496234,-0.03399773,0.0952709,-0.062702455,-0.013782883,0.013835996,0.08589312,0.10918151,0.02067919,-0.13488969,0.07369572,0.0127162235,-0.13149793,0.19706853,0.057231735,0.009526504,-0.044234343,-0.03592859,0.1256588,0.12625141,-0.07999728,-0.16390184,0.19902295,-0.005390019,-0.08747108,-0.04510086,-0.07607938,-0.119953424
